"type","flavor","state","index type","index","year"
"non-metro","expanded-data","North Dakota","index_nsa",0,2016
"non-metro","expanded-data","North Dakota","index_sa",0,2016
"non-metro","expanded-data","North Dakota","index_nsa",0,2017
"non-metro","expanded-data","North Dakota","index_sa",0,2017
"non-metro","expanded-data","North Dakota","index_nsa",0,2018
"non-metro","expanded-data","North Dakota","index_sa",0,2018
"non-metro","expanded-data","North Dakota","index_nsa",0,2019
"non-metro","expanded-data","North Dakota","index_sa",0,2019
"non-metro","expanded-data","North Dakota","index_nsa",0,2020
"non-metro","expanded-data","North Dakota","index_sa",0,2020
"non-metro","expanded-data","North Dakota","index_nsa",0,2021
"non-metro","expanded-data","North Dakota","index_sa",0,2021
"non-metro","expanded-data","North Dakota","index_nsa",0,2022
"non-metro","expanded-data","North Dakota","index_sa",0,2022
"non-metro","purchase-only","North Dakota","index_nsa",0,1975
"non-metro","purchase-only","North Dakota","index_sa",0,1975
"non-metro","purchase-only","North Dakota","index_nsa",0,1976
"non-metro","purchase-only","North Dakota","index_sa",0,1976
"non-metro","purchase-only","North Dakota","index_nsa",0,1977
"non-metro","purchase-only","North Dakota","index_sa",0,1977
"non-metro","purchase-only","North Dakota","index_nsa",0,1978
"non-metro","purchase-only","North Dakota","index_sa",0,1978
"non-metro","purchase-only","North Dakota","index_nsa",0,1979
"non-metro","purchase-only","North Dakota","index_sa",0,1979
"non-metro","purchase-only","North Dakota","index_nsa",0,1980
"non-metro","purchase-only","North Dakota","index_sa",0,1980
"non-metro","purchase-only","North Dakota","index_nsa",0,1981
"non-metro","purchase-only","North Dakota","index_sa",0,1981
"non-metro","purchase-only","North Dakota","index_nsa",0,1982
"non-metro","purchase-only","North Dakota","index_sa",0,1982
"non-metro","purchase-only","North Dakota","index_nsa",0,1983
"non-metro","purchase-only","North Dakota","index_sa",0,1983
"non-metro","purchase-only","North Dakota","index_nsa",0,1984
"non-metro","purchase-only","North Dakota","index_sa",0,1984
"non-metro","purchase-only","North Dakota","index_nsa",0,1985
"non-metro","purchase-only","North Dakota","index_sa",0,1985
"non-metro","purchase-only","North Dakota","index_nsa",0,1986
"non-metro","purchase-only","North Dakota","index_sa",0,1986
"non-metro","purchase-only","North Dakota","index_nsa",0,1987
"non-metro","purchase-only","North Dakota","index_sa",0,1987
"non-metro","purchase-only","North Dakota","index_nsa",0,1988
"non-metro","purchase-only","North Dakota","index_sa",0,1988
"non-metro","purchase-only","North Dakota","index_nsa",0,1989
"non-metro","purchase-only","North Dakota","index_sa",0,1989
"non-metro","purchase-only","North Dakota","index_nsa",0,1990
"non-metro","purchase-only","North Dakota","index_sa",0,1990
"non-metro","purchase-only","North Dakota","index_nsa",0,1991
"non-metro","purchase-only","North Dakota","index_sa",0,1991
"non-metro","purchase-only","North Dakota","index_nsa",0,1992
"non-metro","purchase-only","North Dakota","index_sa",0,1992
"non-metro","purchase-only","North Dakota","index_nsa",0,1993
"non-metro","purchase-only","North Dakota","index_sa",0,1993
"non-metro","purchase-only","North Dakota","index_nsa",0,1994
"non-metro","purchase-only","North Dakota","index_sa",0,1994
"non-metro","purchase-only","North Dakota","index_nsa",0,1995
"non-metro","purchase-only","North Dakota","index_sa",0,1995
"non-metro","purchase-only","North Dakota","index_nsa",0,1996
"non-metro","purchase-only","North Dakota","index_sa",0,1996
"non-metro","purchase-only","North Dakota","index_nsa",0,1997
"non-metro","purchase-only","North Dakota","index_sa",0,1997
"non-metro","purchase-only","North Dakota","index_nsa",0,1998
"non-metro","purchase-only","North Dakota","index_sa",0,1998
"non-metro","purchase-only","North Dakota","index_nsa",0,1999
"non-metro","purchase-only","North Dakota","index_sa",0,1999
"non-metro","purchase-only","North Dakota","index_nsa",0,2000
"non-metro","purchase-only","North Dakota","index_sa",0,2000
"non-metro","purchase-only","North Dakota","index_nsa",0,2001
"non-metro","purchase-only","North Dakota","index_sa",0,2001
"non-metro","purchase-only","North Dakota","index_nsa",0,2002
"non-metro","purchase-only","North Dakota","index_sa",0,2002
"non-metro","purchase-only","North Dakota","index_nsa",0,2003
"non-metro","purchase-only","North Dakota","index_sa",0,2003
"non-metro","purchase-only","North Dakota","index_nsa",0,2004
"non-metro","purchase-only","North Dakota","index_sa",0,2004
"non-metro","purchase-only","North Dakota","index_nsa",0,2005
"non-metro","purchase-only","North Dakota","index_sa",0,2005
"non-metro","purchase-only","North Dakota","index_nsa",0,2006
"non-metro","purchase-only","North Dakota","index_sa",0,2006
"non-metro","purchase-only","North Dakota","index_nsa",0,2007
"non-metro","purchase-only","North Dakota","index_sa",0,2007
"non-metro","purchase-only","North Dakota","index_nsa",0,2008
"non-metro","purchase-only","North Dakota","index_sa",0,2008
"non-metro","purchase-only","North Dakota","index_nsa",0,2009
"non-metro","purchase-only","North Dakota","index_sa",0,2009
"non-metro","purchase-only","North Dakota","index_nsa",0,2010
"non-metro","purchase-only","North Dakota","index_sa",0,2010
"non-metro","purchase-only","North Dakota","index_nsa",0,2011
"non-metro","purchase-only","North Dakota","index_sa",0,2011
"non-metro","purchase-only","North Dakota","index_nsa",0,2012
"non-metro","purchase-only","North Dakota","index_sa",0,2012
"non-metro","purchase-only","North Dakota","index_nsa",0,2013
"non-metro","purchase-only","North Dakota","index_sa",0,2013
"non-metro","purchase-only","North Dakota","index_nsa",0,2014
"non-metro","purchase-only","North Dakota","index_sa",0,2014
"non-metro","purchase-only","North Dakota","index_nsa",0,2015
"non-metro","purchase-only","North Dakota","index_sa",0,2015
"non-metro","purchase-only","North Dakota","index_nsa",0,2016
"non-metro","purchase-only","North Dakota","index_sa",0,2016
"non-metro","purchase-only","North Dakota","index_nsa",0,2017
"non-metro","purchase-only","North Dakota","index_sa",0,2017
"non-metro","purchase-only","North Dakota","index_nsa",0,2018
"non-metro","purchase-only","North Dakota","index_sa",0,2018
"non-metro","purchase-only","North Dakota","index_nsa",0,2019
"non-metro","purchase-only","North Dakota","index_sa",0,2019
"non-metro","purchase-only","North Dakota","index_nsa",0,2020
"non-metro","purchase-only","North Dakota","index_sa",0,2020
"non-metro","purchase-only","North Dakota","index_nsa",0,2021
"non-metro","purchase-only","North Dakota","index_sa",0,2021
"non-metro","purchase-only","North Dakota","index_nsa",0,2022
"non-metro","purchase-only","North Dakota","index_sa",0,2022
"traditional","all-transactions","Nebraska","index_nsa",255.48,1975
"traditional","all-transactions","Nebraska","index_sa",NA,1975
"traditional","all-transactions","Nebraska","index_nsa",273.3,1976
"traditional","all-transactions","Nebraska","index_sa",NA,1976
"traditional","all-transactions","Nebraska","index_nsa",304.74,1977
"traditional","all-transactions","Nebraska","index_sa",NA,1977
"traditional","all-transactions","Nebraska","index_nsa",338.41,1978
"traditional","all-transactions","Nebraska","index_sa",NA,1978
"traditional","all-transactions","Nebraska","index_nsa",382.51,1979
"traditional","all-transactions","Nebraska","index_sa",NA,1979
"traditional","all-transactions","Nebraska","index_nsa",410.9,1980
"traditional","all-transactions","Nebraska","index_sa",NA,1980
"traditional","all-transactions","Nebraska","index_nsa",405.6,1981
"traditional","all-transactions","Nebraska","index_sa",NA,1981
"traditional","all-transactions","Nebraska","index_nsa",431.51,1982
"traditional","all-transactions","Nebraska","index_sa",NA,1982
"traditional","all-transactions","Nebraska","index_nsa",441.59,1983
"traditional","all-transactions","Nebraska","index_sa",NA,1983
"traditional","all-transactions","Nebraska","index_nsa",446.99,1984
"traditional","all-transactions","Nebraska","index_sa",NA,1984
"traditional","all-transactions","Nebraska","index_nsa",451.85,1985
"traditional","all-transactions","Nebraska","index_sa",NA,1985
"traditional","all-transactions","Nebraska","index_nsa",463.74,1986
"traditional","all-transactions","Nebraska","index_sa",NA,1986
"traditional","all-transactions","Nebraska","index_nsa",466.1,1987
"traditional","all-transactions","Nebraska","index_sa",NA,1987
"traditional","all-transactions","Nebraska","index_nsa",471.79,1988
"traditional","all-transactions","Nebraska","index_sa",NA,1988
"traditional","all-transactions","Nebraska","index_nsa",484.68,1989
"traditional","all-transactions","Nebraska","index_sa",NA,1989
"traditional","all-transactions","Nebraska","index_nsa",503.45,1990
"traditional","all-transactions","Nebraska","index_sa",NA,1990
"traditional","all-transactions","Nebraska","index_nsa",520.16,1991
"traditional","all-transactions","Nebraska","index_sa",NA,1991
"traditional","all-transactions","Nebraska","index_nsa",543.73,1992
"traditional","all-transactions","Nebraska","index_sa",NA,1992
"traditional","all-transactions","Nebraska","index_nsa",569.4,1993
"traditional","all-transactions","Nebraska","index_sa",NA,1993
"traditional","all-transactions","Nebraska","index_nsa",611.2,1994
"traditional","all-transactions","Nebraska","index_sa",NA,1994
"traditional","all-transactions","Nebraska","index_nsa",645.57,1995
"traditional","all-transactions","Nebraska","index_sa",NA,1995
"traditional","all-transactions","Nebraska","index_nsa",680.49,1996
"traditional","all-transactions","Nebraska","index_sa",NA,1996
"traditional","all-transactions","Nebraska","index_nsa",715.07,1997
"traditional","all-transactions","Nebraska","index_sa",NA,1997
"traditional","all-transactions","Nebraska","index_nsa",747.85,1998
"traditional","all-transactions","Nebraska","index_sa",NA,1998
"traditional","all-transactions","Nebraska","index_nsa",780.52,1999
"traditional","all-transactions","Nebraska","index_sa",NA,1999
"traditional","all-transactions","Nebraska","index_nsa",807.76,2000
"traditional","all-transactions","Nebraska","index_sa",NA,2000
"traditional","all-transactions","Nebraska","index_nsa",841.54,2001
"traditional","all-transactions","Nebraska","index_sa",NA,2001
"traditional","all-transactions","Nebraska","index_nsa",868.97,2002
"traditional","all-transactions","Nebraska","index_sa",NA,2002
"traditional","all-transactions","Nebraska","index_nsa",895.59,2003
"traditional","all-transactions","Nebraska","index_sa",NA,2003
"traditional","all-transactions","Nebraska","index_nsa",938.21,2004
"traditional","all-transactions","Nebraska","index_sa",NA,2004
"traditional","all-transactions","Nebraska","index_nsa",979.79,2005
"traditional","all-transactions","Nebraska","index_sa",NA,2005
"traditional","all-transactions","Nebraska","index_nsa",997.91,2006
"traditional","all-transactions","Nebraska","index_sa",NA,2006
"traditional","all-transactions","Nebraska","index_nsa",1009.92,2007
"traditional","all-transactions","Nebraska","index_sa",NA,2007
"traditional","all-transactions","Nebraska","index_nsa",1006.95,2008
"traditional","all-transactions","Nebraska","index_sa",NA,2008
"traditional","all-transactions","Nebraska","index_nsa",1003.93,2009
"traditional","all-transactions","Nebraska","index_sa",NA,2009
"traditional","all-transactions","Nebraska","index_nsa",996.77,2010
"traditional","all-transactions","Nebraska","index_sa",NA,2010
"traditional","all-transactions","Nebraska","index_nsa",994.23,2011
"traditional","all-transactions","Nebraska","index_sa",NA,2011
"traditional","all-transactions","Nebraska","index_nsa",1006.54,2012
"traditional","all-transactions","Nebraska","index_sa",NA,2012
"traditional","all-transactions","Nebraska","index_nsa",1031.7,2013
"traditional","all-transactions","Nebraska","index_sa",NA,2013
"traditional","all-transactions","Nebraska","index_nsa",1066.49,2014
"traditional","all-transactions","Nebraska","index_sa",NA,2014
"traditional","all-transactions","Nebraska","index_nsa",1113.9,2015
"traditional","all-transactions","Nebraska","index_sa",NA,2015
"traditional","all-transactions","Nebraska","index_nsa",1159.15,2016
"traditional","all-transactions","Nebraska","index_sa",NA,2016
"traditional","all-transactions","Nebraska","index_nsa",1226.75,2017
"traditional","all-transactions","Nebraska","index_sa",NA,2017
"traditional","all-transactions","Nebraska","index_nsa",1291.43,2018
"traditional","all-transactions","Nebraska","index_sa",NA,2018
"traditional","all-transactions","Nebraska","index_nsa",1357.2,2019
"traditional","all-transactions","Nebraska","index_sa",NA,2019
"traditional","all-transactions","Nebraska","index_nsa",1417.64,2020
"traditional","all-transactions","Nebraska","index_sa",NA,2020
"traditional","all-transactions","Nebraska","index_nsa",1588.65,2021
"traditional","all-transactions","Nebraska","index_sa",NA,2021
"traditional","all-transactions","Nebraska","index_nsa",892.09,2022
"traditional","all-transactions","Nebraska","index_sa",NA,2022
"traditional","expanded-data","Nebraska","index_nsa",0,1975
"traditional","expanded-data","Nebraska","index_sa",0,1975
"traditional","expanded-data","Nebraska","index_nsa",0,1976
"traditional","expanded-data","Nebraska","index_sa",0,1976
"traditional","expanded-data","Nebraska","index_nsa",0,1977
"traditional","expanded-data","Nebraska","index_sa",0,1977
"traditional","expanded-data","Nebraska","index_nsa",0,1978
"traditional","expanded-data","Nebraska","index_sa",0,1978
"traditional","expanded-data","Nebraska","index_nsa",0,1979
"traditional","expanded-data","Nebraska","index_sa",0,1979
"traditional","expanded-data","Nebraska","index_nsa",0,1980
"traditional","expanded-data","Nebraska","index_sa",0,1980
"traditional","expanded-data","Nebraska","index_nsa",0,1981
"traditional","expanded-data","Nebraska","index_sa",0,1981
"traditional","expanded-data","Nebraska","index_nsa",0,1982
"traditional","expanded-data","Nebraska","index_sa",0,1982
"traditional","expanded-data","Nebraska","index_nsa",0,1983
"traditional","expanded-data","Nebraska","index_sa",0,1983
"traditional","expanded-data","Nebraska","index_nsa",0,1984
"traditional","expanded-data","Nebraska","index_sa",0,1984
"traditional","expanded-data","Nebraska","index_nsa",0,1985
"traditional","expanded-data","Nebraska","index_sa",0,1985
"traditional","expanded-data","Nebraska","index_nsa",0,1986
"traditional","expanded-data","Nebraska","index_sa",0,1986
"traditional","expanded-data","Nebraska","index_nsa",0,1987
"traditional","expanded-data","Nebraska","index_sa",0,1987
"traditional","expanded-data","Nebraska","index_nsa",0,1988
"traditional","expanded-data","Nebraska","index_sa",0,1988
"traditional","expanded-data","Nebraska","index_nsa",0,1989
"traditional","expanded-data","Nebraska","index_sa",0,1989
"traditional","expanded-data","Nebraska","index_nsa",0,1990
"traditional","expanded-data","Nebraska","index_sa",0,1990
"traditional","expanded-data","Nebraska","index_nsa",405.07,1991
"traditional","expanded-data","Nebraska","index_sa",403.02,1991
"traditional","expanded-data","Nebraska","index_nsa",432.5,1992
"traditional","expanded-data","Nebraska","index_sa",430.37,1992
"traditional","expanded-data","Nebraska","index_nsa",463.93,1993
"traditional","expanded-data","Nebraska","index_sa",461.66,1993
"traditional","expanded-data","Nebraska","index_nsa",497.52,1994
"traditional","expanded-data","Nebraska","index_sa",495.07,1994
"traditional","expanded-data","Nebraska","index_nsa",528.89,1995
"traditional","expanded-data","Nebraska","index_sa",526.29,1995
"traditional","expanded-data","Nebraska","index_nsa",559.9,1996
"traditional","expanded-data","Nebraska","index_sa",557.17,1996
"traditional","expanded-data","Nebraska","index_nsa",587.73,1997
"traditional","expanded-data","Nebraska","index_sa",584.82,1997
"traditional","expanded-data","Nebraska","index_nsa",614.67,1998
"traditional","expanded-data","Nebraska","index_sa",611.61,1998
"traditional","expanded-data","Nebraska","index_nsa",645.64,1999
"traditional","expanded-data","Nebraska","index_sa",642.35,1999
"traditional","expanded-data","Nebraska","index_nsa",666.35,2000
"traditional","expanded-data","Nebraska","index_sa",662.95,2000
"traditional","expanded-data","Nebraska","index_nsa",685.52,2001
"traditional","expanded-data","Nebraska","index_sa",682.01,2001
"traditional","expanded-data","Nebraska","index_nsa",706.2,2002
"traditional","expanded-data","Nebraska","index_sa",702.6,2002
"traditional","expanded-data","Nebraska","index_nsa",735.58,2003
"traditional","expanded-data","Nebraska","index_sa",731.83,2003
"traditional","expanded-data","Nebraska","index_nsa",764.69,2004
"traditional","expanded-data","Nebraska","index_sa",760.79,2004
"traditional","expanded-data","Nebraska","index_nsa",793.08,2005
"traditional","expanded-data","Nebraska","index_sa",788.93,2005
"traditional","expanded-data","Nebraska","index_nsa",815.62,2006
"traditional","expanded-data","Nebraska","index_sa",811.32,2006
"traditional","expanded-data","Nebraska","index_nsa",821.44,2007
"traditional","expanded-data","Nebraska","index_sa",817.15,2007
"traditional","expanded-data","Nebraska","index_nsa",810.19,2008
"traditional","expanded-data","Nebraska","index_sa",806.07,2008
"traditional","expanded-data","Nebraska","index_nsa",802.02,2009
"traditional","expanded-data","Nebraska","index_sa",797.92,2009
"traditional","expanded-data","Nebraska","index_nsa",802.52,2010
"traditional","expanded-data","Nebraska","index_sa",798.53,2010
"traditional","expanded-data","Nebraska","index_nsa",798.49,2011
"traditional","expanded-data","Nebraska","index_sa",794.59,2011
"traditional","expanded-data","Nebraska","index_nsa",824.17,2012
"traditional","expanded-data","Nebraska","index_sa",820.13,2012
"traditional","expanded-data","Nebraska","index_nsa",857.13,2013
"traditional","expanded-data","Nebraska","index_sa",852.73,2013
"traditional","expanded-data","Nebraska","index_nsa",892.01,2014
"traditional","expanded-data","Nebraska","index_sa",887.36,2014
"traditional","expanded-data","Nebraska","index_nsa",930.01,2015
"traditional","expanded-data","Nebraska","index_sa",925.07,2015
"traditional","expanded-data","Nebraska","index_nsa",971.45,2016
"traditional","expanded-data","Nebraska","index_sa",966.19,2016
"traditional","expanded-data","Nebraska","index_nsa",1027.59,2017
"traditional","expanded-data","Nebraska","index_sa",1021.82,2017
"traditional","expanded-data","Nebraska","index_nsa",1085.93,2018
"traditional","expanded-data","Nebraska","index_sa",1079.83,2018
"traditional","expanded-data","Nebraska","index_nsa",1135.01,2019
"traditional","expanded-data","Nebraska","index_sa",1128.46,2019
"traditional","expanded-data","Nebraska","index_nsa",1223.48,2020
"traditional","expanded-data","Nebraska","index_sa",1216.66,2020
"traditional","expanded-data","Nebraska","index_nsa",1390.96,2021
"traditional","expanded-data","Nebraska","index_sa",1382.84,2021
"traditional","expanded-data","Nebraska","index_nsa",765.21,2022
"traditional","expanded-data","Nebraska","index_sa",763.04,2022
"traditional","purchase-only","Nebraska","index_nsa",0,1975
"traditional","purchase-only","Nebraska","index_sa",0,1975
"traditional","purchase-only","Nebraska","index_nsa",0,1976
"traditional","purchase-only","Nebraska","index_sa",0,1976
"traditional","purchase-only","Nebraska","index_nsa",0,1977
"traditional","purchase-only","Nebraska","index_sa",0,1977
"traditional","purchase-only","Nebraska","index_nsa",0,1978
"traditional","purchase-only","Nebraska","index_sa",0,1978
"traditional","purchase-only","Nebraska","index_nsa",0,1979
"traditional","purchase-only","Nebraska","index_sa",0,1979
"traditional","purchase-only","Nebraska","index_nsa",0,1980
"traditional","purchase-only","Nebraska","index_sa",0,1980
"traditional","purchase-only","Nebraska","index_nsa",0,1981
"traditional","purchase-only","Nebraska","index_sa",0,1981
"traditional","purchase-only","Nebraska","index_nsa",0,1982
"traditional","purchase-only","Nebraska","index_sa",0,1982
"traditional","purchase-only","Nebraska","index_nsa",0,1983
"traditional","purchase-only","Nebraska","index_sa",0,1983
"traditional","purchase-only","Nebraska","index_nsa",0,1984
"traditional","purchase-only","Nebraska","index_sa",0,1984
"traditional","purchase-only","Nebraska","index_nsa",0,1985
"traditional","purchase-only","Nebraska","index_sa",0,1985
"traditional","purchase-only","Nebraska","index_nsa",0,1986
"traditional","purchase-only","Nebraska","index_sa",0,1986
"traditional","purchase-only","Nebraska","index_nsa",0,1987
"traditional","purchase-only","Nebraska","index_sa",0,1987
"traditional","purchase-only","Nebraska","index_nsa",0,1988
"traditional","purchase-only","Nebraska","index_sa",0,1988
"traditional","purchase-only","Nebraska","index_nsa",0,1989
"traditional","purchase-only","Nebraska","index_sa",0,1989
"traditional","purchase-only","Nebraska","index_nsa",0,1990
"traditional","purchase-only","Nebraska","index_sa",0,1990
"traditional","purchase-only","Nebraska","index_nsa",405.97,1991
"traditional","purchase-only","Nebraska","index_sa",404.33,1991
"traditional","purchase-only","Nebraska","index_nsa",432.8,1992
"traditional","purchase-only","Nebraska","index_sa",431.07,1992
"traditional","purchase-only","Nebraska","index_nsa",463.41,1993
"traditional","purchase-only","Nebraska","index_sa",461.56,1993
"traditional","purchase-only","Nebraska","index_nsa",489.12,1994
"traditional","purchase-only","Nebraska","index_sa",487.17,1994
"traditional","purchase-only","Nebraska","index_nsa",514.07,1995
"traditional","purchase-only","Nebraska","index_sa",512.05,1995
"traditional","purchase-only","Nebraska","index_nsa",539.36,1996
"traditional","purchase-only","Nebraska","index_sa",537.23,1996
"traditional","purchase-only","Nebraska","index_nsa",566.91,1997
"traditional","purchase-only","Nebraska","index_sa",564.66,1997
"traditional","purchase-only","Nebraska","index_nsa",596.34,1998
"traditional","purchase-only","Nebraska","index_sa",593.98,1998
"traditional","purchase-only","Nebraska","index_nsa",623.52,1999
"traditional","purchase-only","Nebraska","index_sa",621,1999
"traditional","purchase-only","Nebraska","index_nsa",642.36,2000
"traditional","purchase-only","Nebraska","index_sa",639.75,2000
"traditional","purchase-only","Nebraska","index_nsa",660.68,2001
"traditional","purchase-only","Nebraska","index_sa",657.99,2001
"traditional","purchase-only","Nebraska","index_nsa",684.65,2002
"traditional","purchase-only","Nebraska","index_sa",681.87,2002
"traditional","purchase-only","Nebraska","index_nsa",712.03,2003
"traditional","purchase-only","Nebraska","index_sa",709.11,2003
"traditional","purchase-only","Nebraska","index_nsa",741.37,2004
"traditional","purchase-only","Nebraska","index_sa",738.33,2004
"traditional","purchase-only","Nebraska","index_nsa",766.92,2005
"traditional","purchase-only","Nebraska","index_sa",763.76,2005
"traditional","purchase-only","Nebraska","index_nsa",786.09,2006
"traditional","purchase-only","Nebraska","index_sa",782.83,2006
"traditional","purchase-only","Nebraska","index_nsa",793.47,2007
"traditional","purchase-only","Nebraska","index_sa",790.28,2007
"traditional","purchase-only","Nebraska","index_nsa",770.3,2008
"traditional","purchase-only","Nebraska","index_sa",767.32,2008
"traditional","purchase-only","Nebraska","index_nsa",770.17,2009
"traditional","purchase-only","Nebraska","index_sa",767.17,2009
"traditional","purchase-only","Nebraska","index_nsa",762.41,2010
"traditional","purchase-only","Nebraska","index_sa",759.35,2010
"traditional","purchase-only","Nebraska","index_nsa",756.62,2011
"traditional","purchase-only","Nebraska","index_sa",753.67,2011
"traditional","purchase-only","Nebraska","index_nsa",780.47,2012
"traditional","purchase-only","Nebraska","index_sa",777.36,2012
"traditional","purchase-only","Nebraska","index_nsa",813.9,2013
"traditional","purchase-only","Nebraska","index_sa",810.67,2013
"traditional","purchase-only","Nebraska","index_nsa",841.88,2014
"traditional","purchase-only","Nebraska","index_sa",838.46,2014
"traditional","purchase-only","Nebraska","index_nsa",882.01,2015
"traditional","purchase-only","Nebraska","index_sa",878.5,2015
"traditional","purchase-only","Nebraska","index_nsa",915.84,2016
"traditional","purchase-only","Nebraska","index_sa",912.16,2016
"traditional","purchase-only","Nebraska","index_nsa",976.06,2017
"traditional","purchase-only","Nebraska","index_sa",972.18,2017
"traditional","purchase-only","Nebraska","index_nsa",1040.72,2018
"traditional","purchase-only","Nebraska","index_sa",1036.6,2018
"traditional","purchase-only","Nebraska","index_nsa",1091.43,2019
"traditional","purchase-only","Nebraska","index_sa",1087.06,2019
"traditional","purchase-only","Nebraska","index_nsa",1175.5,2020
"traditional","purchase-only","Nebraska","index_sa",1170.96,2020
"traditional","purchase-only","Nebraska","index_nsa",1348.81,2021
"traditional","purchase-only","Nebraska","index_sa",1343.47,2021
"traditional","purchase-only","Nebraska","index_nsa",746.78,2022
"traditional","purchase-only","Nebraska","index_sa",744.2,2022
"non-metro","all-transactions","Nebraska","index_nsa",0,1975
"non-metro","all-transactions","Nebraska","index_sa",0,1975
"non-metro","all-transactions","Nebraska","index_nsa",0,1976
"non-metro","all-transactions","Nebraska","index_sa",0,1976
"non-metro","all-transactions","Nebraska","index_nsa",0,1977
"non-metro","all-transactions","Nebraska","index_sa",0,1977
"non-metro","all-transactions","Nebraska","index_nsa",0,1978
"non-metro","all-transactions","Nebraska","index_sa",0,1978
"non-metro","all-transactions","Nebraska","index_nsa",0,1979
"non-metro","all-transactions","Nebraska","index_sa",0,1979
"non-metro","all-transactions","Nebraska","index_nsa",0,1980
"non-metro","all-transactions","Nebraska","index_sa",0,1980
"non-metro","all-transactions","Nebraska","index_nsa",0,1981
"non-metro","all-transactions","Nebraska","index_sa",0,1981
"non-metro","all-transactions","Nebraska","index_nsa",0,1982
"non-metro","all-transactions","Nebraska","index_sa",0,1982
"non-metro","all-transactions","Nebraska","index_nsa",0,1983
"non-metro","all-transactions","Nebraska","index_sa",0,1983
"non-metro","all-transactions","Nebraska","index_nsa",0,1984
"non-metro","all-transactions","Nebraska","index_sa",0,1984
"non-metro","all-transactions","Nebraska","index_nsa",0,1985
"non-metro","all-transactions","Nebraska","index_sa",0,1985
"non-metro","all-transactions","Nebraska","index_nsa",0,1986
"non-metro","all-transactions","Nebraska","index_sa",0,1986
"non-metro","all-transactions","Nebraska","index_nsa",0,1987
"non-metro","all-transactions","Nebraska","index_sa",0,1987
"non-metro","all-transactions","Nebraska","index_nsa",0,1988
"non-metro","all-transactions","Nebraska","index_sa",0,1988
"non-metro","all-transactions","Nebraska","index_nsa",0,1989
"non-metro","all-transactions","Nebraska","index_sa",0,1989
"non-metro","all-transactions","Nebraska","index_nsa",0,1990
"non-metro","all-transactions","Nebraska","index_sa",0,1990
"non-metro","all-transactions","Nebraska","index_nsa",0,1991
"non-metro","all-transactions","Nebraska","index_sa",0,1991
"non-metro","all-transactions","Nebraska","index_nsa",0,1992
"non-metro","all-transactions","Nebraska","index_sa",0,1992
"non-metro","all-transactions","Nebraska","index_nsa",0,1993
"non-metro","all-transactions","Nebraska","index_sa",0,1993
"non-metro","all-transactions","Nebraska","index_nsa",0,1994
"non-metro","all-transactions","Nebraska","index_sa",0,1994
"non-metro","all-transactions","Nebraska","index_nsa",411.57,1995
"non-metro","all-transactions","Nebraska","index_sa",NA,1995
"non-metro","all-transactions","Nebraska","index_nsa",430.93,1996
"non-metro","all-transactions","Nebraska","index_sa",NA,1996
"non-metro","all-transactions","Nebraska","index_nsa",449.62,1997
"non-metro","all-transactions","Nebraska","index_sa",NA,1997
"non-metro","all-transactions","Nebraska","index_nsa",471.28,1998
"non-metro","all-transactions","Nebraska","index_sa",NA,1998
"non-metro","all-transactions","Nebraska","index_nsa",487.98,1999
"non-metro","all-transactions","Nebraska","index_sa",NA,1999
"non-metro","all-transactions","Nebraska","index_nsa",497.42,2000
"non-metro","all-transactions","Nebraska","index_sa",NA,2000
"non-metro","all-transactions","Nebraska","index_nsa",517.79,2001
"non-metro","all-transactions","Nebraska","index_sa",NA,2001
"non-metro","all-transactions","Nebraska","index_nsa",532.51,2002
"non-metro","all-transactions","Nebraska","index_sa",NA,2002
"non-metro","all-transactions","Nebraska","index_nsa",548.94,2003
"non-metro","all-transactions","Nebraska","index_sa",NA,2003
"non-metro","all-transactions","Nebraska","index_nsa",573.85,2004
"non-metro","all-transactions","Nebraska","index_sa",NA,2004
"non-metro","all-transactions","Nebraska","index_nsa",598.52,2005
"non-metro","all-transactions","Nebraska","index_sa",NA,2005
"non-metro","all-transactions","Nebraska","index_nsa",618.01,2006
"non-metro","all-transactions","Nebraska","index_sa",NA,2006
"non-metro","all-transactions","Nebraska","index_nsa",638.85,2007
"non-metro","all-transactions","Nebraska","index_sa",NA,2007
"non-metro","all-transactions","Nebraska","index_nsa",645.87,2008
"non-metro","all-transactions","Nebraska","index_sa",NA,2008
"non-metro","all-transactions","Nebraska","index_nsa",649.55,2009
"non-metro","all-transactions","Nebraska","index_sa",NA,2009
"non-metro","all-transactions","Nebraska","index_nsa",649.18,2010
"non-metro","all-transactions","Nebraska","index_sa",NA,2010
"non-metro","all-transactions","Nebraska","index_nsa",655.48,2011
"non-metro","all-transactions","Nebraska","index_sa",NA,2011
"non-metro","all-transactions","Nebraska","index_nsa",672.6,2012
"non-metro","all-transactions","Nebraska","index_sa",NA,2012
"non-metro","all-transactions","Nebraska","index_nsa",699.69,2013
"non-metro","all-transactions","Nebraska","index_sa",NA,2013
"non-metro","all-transactions","Nebraska","index_nsa",730.01,2014
"non-metro","all-transactions","Nebraska","index_sa",NA,2014
"non-metro","all-transactions","Nebraska","index_nsa",762.92,2015
"non-metro","all-transactions","Nebraska","index_sa",NA,2015
"non-metro","all-transactions","Nebraska","index_nsa",792.5,2016
"non-metro","all-transactions","Nebraska","index_sa",NA,2016
"non-metro","all-transactions","Nebraska","index_nsa",829.39,2017
