type,flavor,state,index type,index,year
non-metro,purchase-only,Missouri,index_nsa,0,1988
non-metro,purchase-only,Missouri,index_nsa,0,1989
non-metro,purchase-only,Missouri,index_nsa,0,1990
non-metro,purchase-only,Missouri,index_nsa,0,1991
non-metro,purchase-only,Missouri,index_nsa,0,1992
non-metro,purchase-only,Missouri,index_nsa,0,1993
non-metro,purchase-only,Missouri,index_nsa,0,1994
non-metro,purchase-only,Missouri,index_nsa,0,1995
non-metro,purchase-only,Missouri,index_nsa,0,1996
non-metro,purchase-only,Missouri,index_nsa,0,1997
non-metro,purchase-only,Missouri,index_nsa,0,1998
non-metro,purchase-only,Missouri,index_nsa,0,1999
non-metro,purchase-only,Missouri,index_nsa,0,2000
non-metro,purchase-only,Missouri,index_nsa,0,2001
non-metro,purchase-only,Missouri,index_nsa,0,2002
non-metro,purchase-only,Missouri,index_nsa,0,2003
non-metro,purchase-only,Missouri,index_nsa,0,2004
non-metro,purchase-only,Missouri,index_nsa,0,2005
non-metro,purchase-only,Missouri,index_nsa,0,2006
non-metro,purchase-only,Missouri,index_nsa,0,2007
non-metro,purchase-only,Missouri,index_nsa,0,2008
non-metro,purchase-only,Missouri,index_nsa,0,2009
non-metro,purchase-only,Missouri,index_nsa,0,2010
non-metro,purchase-only,Missouri,index_nsa,0,2011
non-metro,purchase-only,Missouri,index_nsa,0,2012
non-metro,purchase-only,Missouri,index_nsa,0,2013
non-metro,purchase-only,Missouri,index_nsa,0,2014
non-metro,purchase-only,Missouri,index_nsa,0,2015
non-metro,purchase-only,Missouri,index_nsa,0,2016
non-metro,purchase-only,Missouri,index_nsa,0,2017
non-metro,purchase-only,Missouri,index_nsa,0,2018
non-metro,purchase-only,Missouri,index_nsa,0,2019
non-metro,purchase-only,Missouri,index_nsa,0,2020
non-metro,purchase-only,Missouri,index_nsa,0,2021
non-metro,purchase-only,Missouri,index_nsa,0,2022
traditional,all-transactions,Mississippi,index_nsa,293.05,1975
traditional,all-transactions,Mississippi,index_nsa,303.03,1976
traditional,all-transactions,Mississippi,index_nsa,316.82,1977
traditional,all-transactions,Mississippi,index_nsa,358.2,1978
traditional,all-transactions,Mississippi,index_nsa,400.33,1979
traditional,all-transactions,Mississippi,index_nsa,405.43,1980
traditional,all-transactions,Mississippi,index_nsa,410.28,1981
traditional,all-transactions,Mississippi,index_nsa,424.49,1982
traditional,all-transactions,Mississippi,index_nsa,451.16,1983
traditional,all-transactions,Mississippi,index_nsa,460.85,1984
traditional,all-transactions,Mississippi,index_nsa,487.69,1985
traditional,all-transactions,Mississippi,index_nsa,498.58,1986
traditional,all-transactions,Mississippi,index_nsa,500.22,1987
traditional,all-transactions,Mississippi,index_nsa,492.61,1988
traditional,all-transactions,Mississippi,index_nsa,493.92,1989
traditional,all-transactions,Mississippi,index_nsa,501.46,1990
traditional,all-transactions,Mississippi,index_nsa,509.61,1991
traditional,all-transactions,Mississippi,index_nsa,528.74,1992
traditional,all-transactions,Mississippi,index_nsa,545.25,1993
traditional,all-transactions,Mississippi,index_nsa,574.24,1994
traditional,all-transactions,Mississippi,index_nsa,602.25,1995
traditional,all-transactions,Mississippi,index_nsa,628.16,1996
traditional,all-transactions,Mississippi,index_nsa,650.64,1997
traditional,all-transactions,Mississippi,index_nsa,684.67,1998
traditional,all-transactions,Mississippi,index_nsa,713.45,1999
traditional,all-transactions,Mississippi,index_nsa,735.21,2000
traditional,all-transactions,Mississippi,index_nsa,773.94,2001
traditional,all-transactions,Mississippi,index_nsa,793.78,2002
traditional,all-transactions,Mississippi,index_nsa,819.82,2003
traditional,all-transactions,Mississippi,index_nsa,851.77,2004
traditional,all-transactions,Mississippi,index_nsa,900.97,2005
traditional,all-transactions,Mississippi,index_nsa,979.78,2006
traditional,all-transactions,Mississippi,index_nsa,1028.5,2007
traditional,all-transactions,Mississippi,index_nsa,1026.98,2008
traditional,all-transactions,Mississippi,index_nsa,1007.82,2009
traditional,all-transactions,Mississippi,index_nsa,974.92,2010
traditional,all-transactions,Mississippi,index_nsa,957.28,2011
traditional,all-transactions,Mississippi,index_nsa,954.91,2012
traditional,all-transactions,Mississippi,index_nsa,953.06,2013
traditional,all-transactions,Mississippi,index_nsa,966.4,2014
traditional,all-transactions,Mississippi,index_nsa,995.27,2015
traditional,all-transactions,Mississippi,index_nsa,1021.02,2016
traditional,all-transactions,Mississippi,index_nsa,1044.48,2017
traditional,all-transactions,Mississippi,index_nsa,1069.16,2018
traditional,all-transactions,Mississippi,index_nsa,1108.53,2019
traditional,all-transactions,Mississippi,index_nsa,1153.68,2020
traditional,all-transactions,Mississippi,index_nsa,1271.45,2021
traditional,all-transactions,Mississippi,index_nsa,707.93,2022
traditional,expanded-data,Mississippi,index_nsa,0,1975
traditional,expanded-data,Mississippi,index_nsa,0,1976
traditional,expanded-data,Mississippi,index_nsa,0,1977
traditional,expanded-data,Mississippi,index_nsa,0,1978
traditional,expanded-data,Mississippi,index_nsa,0,1979
traditional,expanded-data,Mississippi,index_nsa,0,1980
traditional,expanded-data,Mississippi,index_nsa,0,1981
traditional,expanded-data,Mississippi,index_nsa,0,1982
traditional,expanded-data,Mississippi,index_nsa,0,1983
traditional,expanded-data,Mississippi,index_nsa,0,1984
traditional,expanded-data,Mississippi,index_nsa,0,1985
traditional,expanded-data,Mississippi,index_nsa,0,1986
traditional,expanded-data,Mississippi,index_nsa,0,1987
traditional,expanded-data,Mississippi,index_nsa,0,1988
traditional,expanded-data,Mississippi,index_nsa,0,1989
traditional,expanded-data,Mississippi,index_nsa,0,1990
traditional,expanded-data,Mississippi,index_nsa,395.75,1991
traditional,expanded-data,Mississippi,index_nsa,405.42,1992
traditional,expanded-data,Mississippi,index_nsa,418.48,1993
traditional,expanded-data,Mississippi,index_nsa,439.71,1994
traditional,expanded-data,Mississippi,index_nsa,460.41,1995
traditional,expanded-data,Mississippi,index_nsa,480.73,1996
traditional,expanded-data,Mississippi,index_nsa,498.21,1997
traditional,expanded-data,Mississippi,index_nsa,518.01,1998
traditional,expanded-data,Mississippi,index_nsa,544.1,1999
traditional,expanded-data,Mississippi,index_nsa,562.66,2000
traditional,expanded-data,Mississippi,index_nsa,576.6,2001
traditional,expanded-data,Mississippi,index_nsa,588.99,2002
traditional,expanded-data,Mississippi,index_nsa,605.08,2003
traditional,expanded-data,Mississippi,index_nsa,628.33,2004
traditional,expanded-data,Mississippi,index_nsa,669.48,2005
traditional,expanded-data,Mississippi,index_nsa,732.5,2006
traditional,expanded-data,Mississippi,index_nsa,760.23,2007
traditional,expanded-data,Mississippi,index_nsa,735.05,2008
traditional,expanded-data,Mississippi,index_nsa,694.65,2009
traditional,expanded-data,Mississippi,index_nsa,663.75,2010
traditional,expanded-data,Mississippi,index_nsa,644.47,2011
traditional,expanded-data,Mississippi,index_nsa,647.6,2012
traditional,expanded-data,Mississippi,index_nsa,660.17,2013
traditional,expanded-data,Mississippi,index_nsa,679.51,2014
traditional,expanded-data,Mississippi,index_nsa,700.04,2015
traditional,expanded-data,Mississippi,index_nsa,724.28,2016
traditional,expanded-data,Mississippi,index_nsa,745.9,2017
traditional,expanded-data,Mississippi,index_nsa,776.1,2018
traditional,expanded-data,Mississippi,index_nsa,808.18,2019
traditional,expanded-data,Mississippi,index_nsa,858.7,2020
traditional,expanded-data,Mississippi,index_nsa,977.75,2021
traditional,expanded-data,Mississippi,index_nsa,544.45,2022
traditional,purchase-only,Mississippi,index_nsa,0,1975
traditional,purchase-only,Mississippi,index_nsa,0,1976
traditional,purchase-only,Mississippi,index_nsa,0,1977
traditional,purchase-only,Mississippi,index_nsa,0,1978
traditional,purchase-only,Mississippi,index_nsa,0,1979
traditional,purchase-only,Mississippi,index_nsa,0,1980
traditional,purchase-only,Mississippi,index_nsa,0,1981
traditional,purchase-only,Mississippi,index_nsa,0,1982
traditional,purchase-only,Mississippi,index_nsa,0,1983
traditional,purchase-only,Mississippi,index_nsa,0,1984
traditional,purchase-only,Mississippi,index_nsa,0,1985
traditional,purchase-only,Mississippi,index_nsa,0,1986
traditional,purchase-only,Mississippi,index_nsa,0,1987
traditional,purchase-only,Mississippi,index_nsa,0,1988
traditional,purchase-only,Mississippi,index_nsa,0,1989
traditional,purchase-only,Mississippi,index_nsa,0,1990
traditional,purchase-only,Mississippi,index_nsa,398.34,1991
traditional,purchase-only,Mississippi,index_nsa,414.52,1992
traditional,purchase-only,Mississippi,index_nsa,428.65,1993
traditional,purchase-only,Mississippi,index_nsa,453.61,1994
traditional,purchase-only,Mississippi,index_nsa,472.32,1995
traditional,purchase-only,Mississippi,index_nsa,490.27,1996
traditional,purchase-only,Mississippi,index_nsa,505.28,1997
traditional,purchase-only,Mississippi,index_nsa,526.42,1998
traditional,purchase-only,Mississippi,index_nsa,549.04,1999
traditional,purchase-only,Mississippi,index_nsa,565.64,2000
traditional,purchase-only,Mississippi,index_nsa,580.68,2001
traditional,purchase-only,Mississippi,index_nsa,596.91,2002
traditional,purchase-only,Mississippi,index_nsa,616.79,2003
traditional,purchase-only,Mississippi,index_nsa,642.03,2004
traditional,purchase-only,Mississippi,index_nsa,685.71,2005
traditional,purchase-only,Mississippi,index_nsa,746.82,2006
traditional,purchase-only,Mississippi,index_nsa,778.08,2007
traditional,purchase-only,Mississippi,index_nsa,756.33,2008
traditional,purchase-only,Mississippi,index_nsa,722.97,2009
traditional,purchase-only,Mississippi,index_nsa,701.79,2010
traditional,purchase-only,Mississippi,index_nsa,692.01,2011
traditional,purchase-only,Mississippi,index_nsa,698.31,2012
traditional,purchase-only,Mississippi,index_nsa,715.02,2013
traditional,purchase-only,Mississippi,index_nsa,723,2014
traditional,purchase-only,Mississippi,index_nsa,745.77,2015
traditional,purchase-only,Mississippi,index_nsa,767.19,2016
traditional,purchase-only,Mississippi,index_nsa,784.05,2017
traditional,purchase-only,Mississippi,index_nsa,812.85,2018
traditional,purchase-only,Mississippi,index_nsa,837.8,2019
traditional,purchase-only,Mississippi,index_nsa,892.68,2020
traditional,purchase-only,Mississippi,index_nsa,1009.29,2021
traditional,purchase-only,Mississippi,index_nsa,561.51,2022
non-metro,all-transactions,Mississippi,index_nsa,0,1975
non-metro,all-transactions,Mississippi,index_nsa,0,1976
non-metro,all-transactions,Mississippi,index_nsa,0,1977
non-metro,all-transactions,Mississippi,index_nsa,0,1978
non-metro,all-transactions,Mississippi,index_nsa,0,1979
non-metro,all-transactions,Mississippi,index_nsa,0,1980
non-metro,all-transactions,Mississippi,index_nsa,0,1981
non-metro,all-transactions,Mississippi,index_nsa,0,1982
non-metro,all-transactions,Mississippi,index_nsa,0,1983
non-metro,all-transactions,Mississippi,index_nsa,0,1984
non-metro,all-transactions,Mississippi,index_nsa,0,1985
non-metro,all-transactions,Mississippi,index_nsa,0,1986
non-metro,all-transactions,Mississippi,index_nsa,0,1987
non-metro,all-transactions,Mississippi,index_nsa,0,1988
non-metro,all-transactions,Mississippi,index_nsa,0,1989
non-metro,all-transactions,Mississippi,index_nsa,0,1990
non-metro,all-transactions,Mississippi,index_nsa,0,1991
non-metro,all-transactions,Mississippi,index_nsa,0,1992
non-metro,all-transactions,Mississippi,index_nsa,0,1993
non-metro,all-transactions,Mississippi,index_nsa,0,1994
non-metro,all-transactions,Mississippi,index_nsa,409.02,1995
non-metro,all-transactions,Mississippi,index_nsa,427.07,1996
non-metro,all-transactions,Mississippi,index_nsa,444.98,1997
non-metro,all-transactions,Mississippi,index_nsa,469.68,1998
non-metro,all-transactions,Mississippi,index_nsa,487.8,1999
non-metro,all-transactions,Mississippi,index_nsa,501.66,2000
non-metro,all-transactions,Mississippi,index_nsa,530.94,2001
non-metro,all-transactions,Mississippi,index_nsa,544.23,2002
non-metro,all-transactions,Mississippi,index_nsa,561.44,2003
non-metro,all-transactions,Mississippi,index_nsa,578.58,2004
non-metro,all-transactions,Mississippi,index_nsa,607.45,2005
non-metro,all-transactions,Mississippi,index_nsa,649.94,2006
non-metro,all-transactions,Mississippi,index_nsa,686.36,2007
non-metro,all-transactions,Mississippi,index_nsa,697.52,2008
non-metro,all-transactions,Mississippi,index_nsa,690.35,2009
non-metro,all-transactions,Mississippi,index_nsa,677.16,2010
non-metro,all-transactions,Mississippi,index_nsa,672.79,2011
non-metro,all-transactions,Mississippi,index_nsa,676.25,2012
non-metro,all-transactions,Mississippi,index_nsa,682.98,2013
non-metro,all-transactions,Mississippi,index_nsa,691.87,2014
non-metro,all-transactions,Mississippi,index_nsa,711.5,2015
non-metro,all-transactions,Mississippi,index_nsa,728.35,2016
non-metro,all-transactions,Mississippi,index_nsa,746.24,2017
non-metro,all-transactions,Mississippi,index_nsa,756.93,2018
non-metro,all-transactions,Mississippi,index_nsa,782.43,2019
non-metro,all-transactions,Mississippi,index_nsa,811.07,2020
non-metro,all-transactions,Mississippi,index_nsa,880.61,2021
non-metro,all-transactions,Mississippi,index_nsa,484.24,2022
non-metro,expanded-data,Mississippi,index_nsa,0,1975
non-metro,expanded-data,Mississippi,index_nsa,0,1976
non-metro,expanded-data,Mississippi,index_nsa,0,1977
non-metro,expanded-data,Mississippi,index_nsa,0,1978
non-metro,expanded-data,Mississippi,index_nsa,0,1979
non-metro,expanded-data,Mississippi,index_nsa,0,1980
non-metro,expanded-data,Mississippi,index_nsa,0,1981
non-metro,expanded-data,Mississippi,index_nsa,0,1982
non-metro,expanded-data,Mississippi,index_nsa,0,1983
non-metro,expanded-data,Mississippi,index_nsa,0,1984
non-metro,expanded-data,Mississippi,index_nsa,0,1985
non-metro,expanded-data,Mississippi,index_nsa,0,1986
non-metro,expanded-data,Mississippi,index_nsa,0,1987
non-metro,expanded-data,Mississippi,index_nsa,0,1988
non-metro,expanded-data,Mississippi,index_nsa,0,1989
non-metro,expanded-data,Mississippi,index_nsa,0,1990
non-metro,expanded-data,Mississippi,index_nsa,0,1991
non-metro,expanded-data,Mississippi,index_nsa,0,1992
non-metro,expanded-data,Mississippi,index_nsa,0,1993
non-metro,expanded-data,Mississippi,index_nsa,0,1994
non-metro,expanded-data,Mississippi,index_nsa,0,1995
non-metro,expanded-data,Mississippi,index_nsa,0,1996
non-metro,expanded-data,Mississippi,index_nsa,0,1997
non-metro,expanded-data,Mississippi,index_nsa,0,1998
non-metro,expanded-data,Mississippi,index_nsa,0,1999
non-metro,expanded-data,Mississippi,index_nsa,0,2000
non-metro,expanded-data,Mississippi,index_nsa,0,2001
non-metro,expanded-data,Mississippi,index_nsa,0,2002
non-metro,expanded-data,Mississippi,index_nsa,0,2003
non-metro,expanded-data,Mississippi,index_nsa,0,2004
non-metro,expanded-data,Mississippi,index_nsa,0,2005
non-metro,expanded-data,Mississippi,index_nsa,0,2006
non-metro,expanded-data,Mississippi,index_nsa,0,2007
non-metro,expanded-data,Mississippi,index_nsa,0,2008
non-metro,expanded-data,Mississippi,index_nsa,0,2009
non-metro,expanded-data,Mississippi,index_nsa,0,2010
non-metro,expanded-data,Mississippi,index_nsa,0,2011
non-metro,expanded-data,Mississippi,index_nsa,0,2012
non-metro,expanded-data,Mississippi,index_nsa,0,2013
non-metro,expanded-data,Mississippi,index_nsa,0,2014
non-metro,expanded-data,Mississippi,index_nsa,0,2015
non-metro,expanded-data,Mississippi,index_nsa,0,2016
non-metro,expanded-data,Mississippi,index_nsa,0,2017
non-metro,expanded-data,Mississippi,index_nsa,0,2018
non-metro,expanded-data,Mississippi,index_nsa,0,2019
non-metro,expanded-data,Mississippi,index_nsa,0,2020
non-metro,expanded-data,Mississippi,index_nsa,0,2021
non-metro,expanded-data,Mississippi,index_nsa,0,2022
non-metro,purchase-only,Mississippi,index_nsa,0,1975
non-metro,purchase-only,Mississippi,index_nsa,0,1976
non-metro,purchase-only,Mississippi,index_nsa,0,1977
non-metro,purchase-only,Mississippi,index_nsa,0,1978
non-metro,purchase-only,Mississippi,index_nsa,0,1979
non-metro,purchase-only,Mississippi,index_nsa,0,1980
non-metro,purchase-only,Mississippi,index_nsa,0,1981
non-metro,purchase-only,Mississippi,index_nsa,0,1982
non-metro,purchase-only,Mississippi,index_nsa,0,1983
non-metro,purchase-only,Mississippi,index_nsa,0,1984
non-metro,purchase-only,Mississippi,index_nsa,0,1985
non-metro,purchase-only,Mississippi,index_nsa,0,1986
non-metro,purchase-only,Mississippi,index_nsa,0,1987
non-metro,purchase-only,Mississippi,index_nsa,0,1988
non-metro,purchase-only,Mississippi,index_nsa,0,1989
non-metro,purchase-only,Mississippi,index_nsa,0,1990
non-metro,purchase-only,Mississippi,index_nsa,0,1991
non-metro,purchase-only,Mississippi,index_nsa,0,1992
non-metro,purchase-only,Mississippi,index_nsa,0,1993
non-metro,purchase-only,Mississippi,index_nsa,0,1994
non-metro,purchase-only,Mississippi,index_nsa,0,1995
non-metro,purchase-only,Mississippi,index_nsa,0,1996
non-metro,purchase-only,Mississippi,index_nsa,0,1997
non-metro,purchase-only,Mississippi,index_nsa,0,1998
non-metro,purchase-only,Mississippi,index_nsa,0,1999
non-metro,purchase-only,Mississippi,index_nsa,0,2000
non-metro,purchase-only,Mississippi,index_nsa,0,2001
non-metro,purchase-only,Mississippi,index_nsa,0,2002
non-metro,purchase-only,Mississippi,index_nsa,0,2003
non-metro,purchase-only,Mississippi,index_nsa,0,2004
non-metro,purchase-only,Mississippi,index_nsa,0,2005
non-metro,purchase-only,Mississippi,index_nsa,0,2006
non-metro,purchase-only,Mississippi,index_nsa,0,2007
non-metro,purchase-only,Mississippi,index_nsa,0,2008
non-metro,purchase-only,Mississippi,index_nsa,0,2009
non-metro,purchase-only,Mississippi,index_nsa,0,2010
non-metro,purchase-only,Mississippi,index_nsa,0,2011
non-metro,purchase-only,Mississippi,index_nsa,0,2012
non-metro,purchase-only,Mississippi,index_nsa,0,2013
non-metro,purchase-only,Mississippi,index_nsa,0,2014
non-metro,purchase-only,Mississippi,index_nsa,0,2015
non-metro,purchase-only,Mississippi,index_nsa,0,2016
non-metro,purchase-only,Mississippi,index_nsa,0,2017
non-metro,purchase-only,Mississippi,index_nsa,0,2018
non-metro,purchase-only,Mississippi,index_nsa,0,2019
non-metro,purchase-only,Mississippi,index_nsa,0,2020
non-metro,purchase-only,Mississippi,index_nsa,0,2021
non-metro,purchase-only,Mississippi,index_nsa,0,2022
traditional,all-transactions,Montana,index_nsa,231.07,1975
traditional,all-transactions,Montana,index_nsa,254.91,1976
traditional,all-transactions,Montana,index_nsa,294.15,1977
traditional,all-transactions,Montana,index_nsa,362.3,1978
traditional,all-transactions,Montana,index_nsa,394.72,1979
traditional,all-transactions,Montana,index_nsa,402.33,1980
traditional,all-transactions,Montana,index_nsa,411.19,1981
traditional,all-transactions,Montana,index_nsa,431.9,1982
traditional,all-transactions,Montana,index_nsa,427.84,1983
traditional,all-transactions,Montana,index_nsa,471.22,1984
traditional,all-transactions,Montana,index_nsa,460.02,1985
traditional,all-transactions,Montana,index_nsa,462.22,1986
traditional,all-transactions,Montana,index_nsa,438.84,1987
traditional,all-transactions,Montana,index_nsa,446.61,1988
traditional,all-transactions,Montana,index_nsa,454.01,1989
traditional,all-transactions,Montana,index_nsa,474.3,1990
traditional,all-transactions,Montana,index_nsa,500.09,1991
traditional,all-transactions,Montana,index_nsa,548.14,1992
traditional,all-transactions,Montana,index_nsa,603.79,1993
traditional,all-transactions,Montana,index_nsa,667.34,1994
traditional,all-transactions,Montana,index_nsa,712.81,1995
traditional,all-transactions,Montana,index_nsa,749.37,1996
traditional,all-transactions,Montana,index_nsa,771.43,1997
traditional,all-transactions,Montana,index_nsa,798.05,1998
traditional,all-transactions,Montana,index_nsa,818.14,1999
traditional,all-transactions,Montana,index_nsa,849.02,2000
traditional,all-transactions,Montana,index_nsa,896.98,2001
traditional,all-transactions,Montana,index_nsa,946.01,2002
traditional,all-transactions,Montana,index_nsa,1006.76,2003
traditional,all-transactions,Montana,index_nsa,1105.83,2004
traditional,all-transactions,Montana,index_nsa,1243.55,2005
traditional,all-transactions,Montana,index_nsa,1386.15,2006
traditional,all-transactions,Montana,index_nsa,1485.62,2007
traditional,all-transactions,Montana,index_nsa,1505.37,2008
traditional,all-transactions,Montana,index_nsa,1473.87,2009
traditional,all-transactions,Montana,index_nsa,1413.5,2010
traditional,all-transactions,Montana,index_nsa,1372.89,2011
traditional,all-transactions,Montana,index_nsa,1396.22,2012
traditional,all-transactions,Montana,index_nsa,1447.33,2013
traditional,all-transactions,Montana,index_nsa,1504.67,2014
traditional,all-transactions,Montana,index_nsa,1568.41,2015
traditional,all-transactions,Montana,index_nsa,1628.63,2016
traditional,all-transactions,Montana,index_nsa,1710.63,2017
traditional,all-transactions,Montana,index_nsa,1808.68,2018
traditional,all-transactions,Montana,index_nsa,1901.44,2019
traditional,all-transactions,Montana,index_nsa,2017.93,2020
traditional,all-transactions,Montana,index_nsa,2407.27,2021
traditional,all-transactions,Montana,index_nsa,1421.32,2022
traditional,expanded-data,Montana,index_nsa,0,1975
traditional,expanded-data,Montana,index_nsa,0,1976
traditional,expanded-data,Montana,index_nsa,0,1977
traditional,expanded-data,Montana,index_nsa,0,1978
traditional,expanded-data,Montana,index_nsa,0,1979
traditional,expanded-data,Montana,index_nsa,0,1980
traditional,expanded-data,Montana,index_nsa,0,1981
traditional,expanded-data,Montana,index_nsa,0,1982
traditional,expanded-data,Montana,index_nsa,0,1983
traditional,expanded-data,Montana,index_nsa,0,1984
traditional,expanded-data,Montana,index_nsa,0,1985
traditional,expanded-data,Montana,index_nsa,0,1986
traditional,expanded-data,Montana,index_nsa,0,1987
traditional,expanded-data,Montana,index_nsa,0,1988
traditional,expanded-data,Montana,index_nsa,0,1989
traditional,expanded-data,Montana,index_nsa,0,1990
traditional,expanded-data,Montana,index_nsa,417.95,1991
traditional,expanded-data,Montana,index_nsa,458.23,1992
traditional,expanded-data,Montana,index_nsa,513.95,1993
traditional,expanded-data,Montana,index_nsa,569.94,1994
traditional,expanded-data,Montana,index_nsa,606.79,1995
traditional,expanded-data,Montana,index_nsa,634.4,1996
traditional,expanded-data,Montana,index_nsa,651.04,1997
traditional,expanded-data,Montana,index_nsa,662.78,1998
traditional,expanded-data,Montana,index_nsa,691.1,1999
traditional,expanded-data,Montana,index_nsa,714,2000
traditional,expanded-data,Montana,index_nsa,752.01,2001
traditional,expanded-data,Montana,index_nsa,795.65,2002
traditional,expanded-data,Montana,index_nsa,858.31,2003
traditional,expanded-data,Montana,index_nsa,939.27,2004
traditional,expanded-data,Montana,index_nsa,1045.77,2005
traditional,expanded-data,Montana,index_nsa,1159.25,2006
traditional,expanded-data,Montana,index_nsa,1240.09,2007
traditional,expanded-data,Montana,index_nsa,1241.21,2008
traditional,expanded-data,Montana,index_nsa,1215.42,2009
traditional,expanded-data,Montana,index_nsa,1182.93,2010
traditional,expanded-data,Montana,index_nsa,1152.28,2011
traditional,expanded-data,Montana,index_nsa,1200.05,2012
traditional,expanded-data,Montana,index_nsa,1267.2,2013
traditional,expanded-data,Montana,index_nsa,1315.2,2014
traditional,expanded-data,Montana,index_nsa,1364.95,2015
traditional,expanded-data,Montana,index_nsa,1419.51,2016
traditional,expanded-data,Montana,index_nsa,1491,2017
traditional,expanded-data,Montana,index_nsa,1577.05,2018
traditional,expanded-data,Montana,index_nsa,1660.19,2019
traditional,expanded-data,Montana,index_nsa,1821.77,2020
traditional,expanded-data,Montana,index_nsa,2224.82,2021
traditional,expanded-data,Montana,index_nsa,1292.36,2022
traditional,purchase-only,Montana,index_nsa,0,1975
traditional,purchase-only,Montana,index_nsa,0,1976
traditional,purchase-only,Montana,index_nsa,0,1977
traditional,purchase-only,Montana,index_nsa,0,1978
traditional,purchase-only,Montana,index_nsa,0,1979
traditional,purchase-only,Montana,index_nsa,0,1980
traditional,purchase-only,Montana,index_nsa,0,1981
traditional,purchase-only,Montana,index_nsa,0,1982
traditional,purchase-only,Montana,index_nsa,0,1983
traditional,purchase-only,Montana,index_nsa,0,1984
traditional,purchase-only,Montana,index_nsa,0,1985
traditional,purchase-only,Montana,index_nsa,0,1986
traditional,purchase-only,Montana,index_nsa,0,1987
traditional,purchase-only,Montana,index_nsa,0,1988
traditional,purchase-only,Montana,index_nsa,0,1989
traditional,purchase-only,Montana,index_nsa,0,1990
traditional,purchase-only,Montana,index_nsa,421.78,1991
traditional,purchase-only,Montana,index_nsa,464.55,1992
traditional,purchase-only,Montana,index_nsa,521.89,1993
traditional,purchase-only,Montana,index_nsa,573.02,1994
traditional,purchase-only,Montana,index_nsa,605.47,1995
traditional,purchase-only,Montana,index_nsa,629.37,1996
traditional,purchase-only,Montana,index_nsa,643.92,1997
traditional,purchase-only,Montana,index_nsa,657.79,1998
traditional,purchase-only,Montana,index_nsa,680.38,1999
traditional,purchase-only,Montana,index_nsa,707.03,2000
traditional,purchase-only,Montana,index_nsa,747.35,2001
traditional,purchase-only,Montana,index_nsa,793.44,2002
traditional,purchase-only,Montana,index_nsa,861.47,2003
traditional,purchase-only,Montana,index_nsa,944.51,2004
traditional,purchase-only,Montana,index_nsa,1054.05,2005
traditional,purchase-only,Montana,index_nsa,1173.97,2006
traditional,purchase-only,Montana,index_nsa,1248.73,2007
traditional,purchase-only,Montana,index_nsa,1238.65,2008
traditional,purchase-only,Montana,index_nsa,1203.43,2009
traditional,purchase-only,Montana,index_nsa,1157.44,2010
traditional,purchase-only,Montana,index_nsa,1126.61,2011
traditional,purchase-only,Montana,index_nsa,1167.24,2012
traditional,purchase-only,Montana,index_nsa,1234.61,2013
traditional,purchase-only,Montana,index_nsa,1283.69,2014
traditional,purchase-only,Montana,index_nsa,1335.24,2015
traditional,purchase-only,Montana,index_nsa,1395.76,2016
traditional,purchase-only,Montana,index_nsa,1472.26,2017
traditional,purchase-only,Montana,index_nsa,1561.15,2018
traditional,purchase-only,Montana,index_nsa,1642.21,2019
traditional,purchase-only,Montana,index_nsa,1818.24,2020
traditional,purchase-only,Montana,index_nsa,2228.94,2021
traditional,purchase-only,Montana,index_nsa,1312.34,2022
non-metro,all-transactions,Montana,index_nsa,0,1975
non-metro,all-transactions,Montana,index_nsa,0,1976
non-metro,all-transactions,Montana,index_nsa,0,1977
non-metro,all-transactions,Montana,index_nsa,0,1978
non-metro,all-transactions,Montana,index_nsa,0,1979
non-metro,all-transactions,Montana,index_nsa,0,1980
non-metro,all-transactions,Montana,index_nsa,0,1981
non-metro,all-transactions,Montana,index_nsa,0,1982
non-metro,all-transactions,Montana,index_nsa,0,1983
non-metro,all-transactions,Montana,index_nsa,0,1984
non-metro,all-transactions,Montana,index_nsa,0,1985
non-metro,all-transactions,Montana,index_nsa,0,1986
non-metro,all-transactions,Montana,index_nsa,0,1987
non-metro,all-transactions,Montana,index_nsa,0,1988
non-metro,all-transactions,Montana,index_nsa,0,1989
non-metro,all-transactions,Montana,index_nsa,0,1990
non-metro,all-transactions,Montana,index_nsa,0,1991
non-metro,all-transactions,Montana,index_nsa,0,1992
non-metro,all-transactions,Montana,index_nsa,0,1993
non-metro,all-transactions,Montana,index_nsa,0,1994
non-metro,all-transactions,Montana,index_nsa,414.76,1995
non-metro,all-transactions,Montana,index_nsa,434.98,1996
non-metro,all-transactions,Montana,index_nsa,446.68,1997
non-metro,all-transactions,Montana,index_nsa,461.8,1998
non-metro,all-transactions,Montana,index_nsa,472.57,1999
non-metro,all-transactions,Montana,index_nsa,490.26,2000
non-metro,all-transactions,Montana,index_nsa,518.71,2001
non-metro,all-transactions,Montana,index_nsa,544.57,2002
non-metro,all-transactions,Montana,index_nsa,577.26,2003
non-metro,all-transactions,Montana,index_nsa,635.15,2004
non-metro,all-transactions,Montana,index_nsa,726.76,2005
non-metro,all-transactions,Montana,index_nsa,827.76,2006
non-metro,all-transactions,Montana,index_nsa,894.74,2007
non-metro,all-transactions,Montana,index_nsa,901.66,2008
non-metro,all-transactions,Montana,index_nsa,875.16,2009
