,CONCAT,State Name,Year,index_nsa
0,Alaska_1975,Alaska,1975,200.74
1,Alaska_1976,Alaska,1976,295.63
2,Alaska_1977,Alaska,1977,313.37
3,Alaska_1978,Alaska,1978,344.02
4,Alaska_1979,Alaska,1979,379.99
5,Alaska_1980,Alaska,1980,351.3
6,Alaska_1981,Alaska,1981,443.39
7,Alaska_1982,Alaska,1982,544.94
8,Alaska_1983,Alaska,1983,571.59
9,Alaska_1984,Alaska,1984,604.54
10,Alaska_1985,Alaska,1985,577.14
11,Alaska_1986,Alaska,1986,565.12
12,Alaska_1987,Alaska,1987,478.84
13,Alaska_1988,Alaska,1988,494.49
14,Alaska_1989,Alaska,1989,438.98
15,Alaska_1990,Alaska,1990,453.01
16,Alaska_1991,Alaska,1991,513.94
17,Alaska_1992,Alaska,1992,538.02
18,Alaska_1993,Alaska,1993,548.88
19,Alaska_1994,Alaska,1994,573.65
20,Alaska_1995,Alaska,1995,597.87
21,Alaska_1996,Alaska,1996,624.87
22,Alaska_1997,Alaska,1997,642.33
23,Alaska_1998,Alaska,1998,662.4
24,Alaska_1999,Alaska,1999,685.45
25,Alaska_2000,Alaska,2000,696.96
26,Alaska_2001,Alaska,2001,731.95
27,Alaska_2002,Alaska,2002,771.83
28,Alaska_2003,Alaska,2003,809.96
29,Alaska_2004,Alaska,2004,891.39
30,Alaska_2005,Alaska,2005,1001.5
31,Alaska_2006,Alaska,2006,1099.92
32,Alaska_2007,Alaska,2007,1143.16
33,Alaska_2008,Alaska,2008,1138.34
34,Alaska_2009,Alaska,2009,1132.64
35,Alaska_2010,Alaska,2010,1126.21
36,Alaska_2011,Alaska,2011,1135.51
37,Alaska_2012,Alaska,2012,1140.63
38,Alaska_2013,Alaska,2013,1174.99
39,Alaska_2014,Alaska,2014,1198.87
40,Alaska_2015,Alaska,2015,1238.91
41,Alaska_2016,Alaska,2016,1262.97
42,Alaska_2017,Alaska,2017,1279.09
43,Alaska_2018,Alaska,2018,1291.59
44,Alaska_2019,Alaska,2019,1321.65
45,Alaska_2020,Alaska,2020,1365.7
46,Alaska_2021,Alaska,2021,1479.27
47,Alaska_2022,Alaska,2022,811.82
48,Alabama_1975,Alabama,1975,293.52
49,Alabama_1976,Alabama,1976,308.32
50,Alabama_1977,Alabama,1977,342.38
51,Alabama_1978,Alabama,1978,370.08
52,Alabama_1979,Alabama,1979,409.22
53,Alabama_1980,Alabama,1980,421.81
54,Alabama_1981,Alabama,1981,433.45
55,Alabama_1982,Alabama,1982,439.39
56,Alabama_1983,Alabama,1983,459.61
57,Alabama_1984,Alabama,1984,489.77
58,Alabama_1985,Alabama,1985,501.71
59,Alabama_1986,Alabama,1986,530.72
60,Alabama_1987,Alabama,1987,555.24
61,Alabama_1988,Alabama,1988,569.05
62,Alabama_1989,Alabama,1989,577.01
63,Alabama_1990,Alabama,1990,586.91
64,Alabama_1991,Alabama,1991,605.65
65,Alabama_1992,Alabama,1992,629.72
66,Alabama_1993,Alabama,1993,656.63
67,Alabama_1994,Alabama,1994,680.58
68,Alabama_1995,Alabama,1995,707.99
69,Alabama_1996,Alabama,1996,736.59
70,Alabama_1997,Alabama,1997,764.23
71,Alabama_1998,Alabama,1998,803.13
72,Alabama_1999,Alabama,1999,823.95
73,Alabama_2000,Alabama,2000,844.58
74,Alabama_2001,Alabama,2001,891.17
75,Alabama_2002,Alabama,2002,917.32
76,Alabama_2003,Alabama,2003,953.81
77,Alabama_2004,Alabama,2004,990.13
78,Alabama_2005,Alabama,2005,1059.84
79,Alabama_2006,Alabama,2006,1143.85
80,Alabama_2007,Alabama,2007,1197.91
81,Alabama_2008,Alabama,2008,1211.39
82,Alabama_2009,Alabama,2009,1193.91
83,Alabama_2010,Alabama,2010,1149.02
84,Alabama_2011,Alabama,2011,1110.48
85,Alabama_2012,Alabama,2012,1104.45
86,Alabama_2013,Alabama,2013,1096.49
87,Alabama_2014,Alabama,2014,1109.3
88,Alabama_2015,Alabama,2015,1139.91
89,Alabama_2016,Alabama,2016,1173.09
90,Alabama_2017,Alabama,2017,1208.76
91,Alabama_2018,Alabama,2018,1258.42
92,Alabama_2019,Alabama,2019,1321.09
93,Alabama_2020,Alabama,2020,1397.32
94,Alabama_2021,Alabama,2021,1578.8
95,Alabama_2022,Alabama,2022,896.3
96,Arkansas_1975,Arkansas,1975,254.72
97,Arkansas_1976,Arkansas,1976,279.24
98,Arkansas_1977,Arkansas,1977,307.28
99,Arkansas_1978,Arkansas,1978,337.21
100,Arkansas_1979,Arkansas,1979,387.7
101,Arkansas_1980,Arkansas,1980,416.93
102,Arkansas_1981,Arkansas,1981,428.38
103,Arkansas_1982,Arkansas,1982,428.2
104,Arkansas_1983,Arkansas,1983,465.88
105,Arkansas_1984,Arkansas,1984,480.03
106,Arkansas_1985,Arkansas,1985,489.27
107,Arkansas_1986,Arkansas,1986,508.82
108,Arkansas_1987,Arkansas,1987,511.52
109,Arkansas_1988,Arkansas,1988,506.8
110,Arkansas_1989,Arkansas,1989,509.06
111,Arkansas_1990,Arkansas,1990,512.66
112,Arkansas_1991,Arkansas,1991,524.63
113,Arkansas_1992,Arkansas,1992,542.16
114,Arkansas_1993,Arkansas,1993,566.64
115,Arkansas_1994,Arkansas,1994,598.92
116,Arkansas_1995,Arkansas,1995,627.38
117,Arkansas_1996,Arkansas,1996,649.26
118,Arkansas_1997,Arkansas,1997,668.84
119,Arkansas_1998,Arkansas,1998,693.57
120,Arkansas_1999,Arkansas,1999,710.68
121,Arkansas_2000,Arkansas,2000,727.37
122,Arkansas_2001,Arkansas,2001,766.29
123,Arkansas_2002,Arkansas,2002,791.58
124,Arkansas_2003,Arkansas,2003,824.29
125,Arkansas_2004,Arkansas,2004,871.95
126,Arkansas_2005,Arkansas,2005,935.98
127,Arkansas_2006,Arkansas,2006,993.02
128,Arkansas_2007,Arkansas,2007,1022.62
129,Arkansas_2008,Arkansas,2008,1019.02
130,Arkansas_2009,Arkansas,2009,1006.23
131,Arkansas_2010,Arkansas,2010,981.27
132,Arkansas_2011,Arkansas,2011,965.17
133,Arkansas_2012,Arkansas,2012,970.0
134,Arkansas_2013,Arkansas,2013,983.85
135,Arkansas_2014,Arkansas,2014,997.09
136,Arkansas_2015,Arkansas,2015,1021.8
137,Arkansas_2016,Arkansas,2016,1048.73
138,Arkansas_2017,Arkansas,2017,1086.52
139,Arkansas_2018,Arkansas,2018,1126.42
140,Arkansas_2019,Arkansas,2019,1169.23
141,Arkansas_2020,Arkansas,2020,1217.72
142,Arkansas_2021,Arkansas,2021,1375.01
143,Arkansas_2022,Arkansas,2022,783.64
144,Arizona_1975,Arizona,1975,236.36
145,Arizona_1976,Arizona,1976,245.1
146,Arizona_1977,Arizona,1977,264.07
147,Arizona_1978,Arizona,1978,307.6
148,Arizona_1979,Arizona,1979,374.41
149,Arizona_1980,Arizona,1980,413.51
150,Arizona_1981,Arizona,1981,447.01
151,Arizona_1982,Arizona,1982,425.11
152,Arizona_1983,Arizona,1983,466.62
153,Arizona_1984,Arizona,1984,485.04
154,Arizona_1985,Arizona,1985,507.12
155,Arizona_1986,Arizona,1986,535.53
156,Arizona_1987,Arizona,1987,544.02
157,Arizona_1988,Arizona,1988,539.98
158,Arizona_1989,Arizona,1989,534.77
159,Arizona_1990,Arizona,1990,533.83
160,Arizona_1991,Arizona,1991,545.3
161,Arizona_1992,Arizona,1992,561.69
162,Arizona_1993,Arizona,1993,575.66
163,Arizona_1994,Arizona,1994,605.3
164,Arizona_1995,Arizona,1995,640.88
165,Arizona_1996,Arizona,1996,671.94
166,Arizona_1997,Arizona,1997,698.48
167,Arizona_1998,Arizona,1998,735.09
168,Arizona_1999,Arizona,1999,769.86
169,Arizona_2000,Arizona,2000,816.12
170,Arizona_2001,Arizona,2001,869.96
171,Arizona_2002,Arizona,2002,917.3
172,Arizona_2003,Arizona,2003,970.15
173,Arizona_2004,Arizona,2004,1091.76
174,Arizona_2005,Arizona,2005,1416.44
175,Arizona_2006,Arizona,2006,1679.71
176,Arizona_2007,Arizona,2007,1662.95
177,Arizona_2008,Arizona,2008,1432.38
178,Arizona_2009,Arizona,2009,1204.9
179,Arizona_2010,Arizona,2010,1056.69
180,Arizona_2011,Arizona,2011,942.18
181,Arizona_2012,Arizona,2012,981.22
182,Arizona_2013,Arizona,2013,1111.1
183,Arizona_2014,Arizona,2014,1212.36
184,Arizona_2015,Arizona,2015,1286.95
185,Arizona_2016,Arizona,2016,1373.79
186,Arizona_2017,Arizona,2017,1477.16
187,Arizona_2018,Arizona,2018,1593.68
188,Arizona_2019,Arizona,2019,1699.69
189,Arizona_2020,Arizona,2020,1839.22
190,Arizona_2021,Arizona,2021,2242.63
191,Arizona_2022,Arizona,2022,1341.09
192,California_1975,California,1975,174.51
193,California_1976,California,1976,207.21
194,California_1977,California,1977,259.66
195,California_1978,California,1978,309.62
196,California_1979,California,1979,362.98
197,California_1980,California,1980,417.8
198,California_1981,California,1981,457.21
199,California_1982,California,1982,432.43
200,California_1983,California,1983,469.17
201,California_1984,California,1984,484.14
202,California_1985,California,1985,510.65
203,California_1986,California,1986,546.02
204,California_1987,California,1987,603.33
205,California_1988,California,1988,698.24
206,California_1989,California,1989,845.05
207,California_1990,California,1990,914.68
208,California_1991,California,1991,911.73
209,California_1992,California,1992,900.45
210,California_1993,California,1993,866.5
211,California_1994,California,1994,824.21
212,California_1995,California,1995,808.99
213,California_1996,California,1996,807.02
214,California_1997,California,1997,828.47
215,California_1998,California,1998,898.41
216,California_1999,California,1999,970.27
217,California_2000,California,2000,1092.01
218,California_2001,California,2001,1231.38
219,California_2002,California,2002,1368.91
220,California_2003,California,2003,1539.8
221,California_2004,California,2004,1890.05
222,California_2005,California,2005,2334.58
223,California_2006,California,2006,2573.32
224,California_2007,California,2007,2434.08
225,California_2008,California,2008,1948.09
226,California_2009,California,2009,1686.34
227,California_2010,California,2010,1635.79
228,California_2011,California,2011,1550.66
229,California_2012,California,2012,1554.96
230,California_2013,California,2013,1745.26
231,California_2014,California,2014,1953.41
232,California_2015,California,2015,2091.98
233,California_2016,California,2016,2239.9
234,California_2017,California,2017,2386.5
235,California_2018,California,2018,2541.3
236,California_2019,California,2019,2623.09
237,California_2020,California,2020,2734.2
238,California_2021,California,2021,3117.97
239,California_2022,California,2022,1793.22
240,Colorado_1975,Colorado,1975,218.79
241,Colorado_1976,Colorado,1976,236.71
242,Colorado_1977,Colorado,1977,272.53
243,Colorado_1978,Colorado,1978,327.48
244,Colorado_1979,Colorado,1979,383.12
245,Colorado_1980,Colorado,1980,416.07
246,Colorado_1981,Colorado,1981,440.04
247,Colorado_1982,Colorado,1982,489.47
248,Colorado_1983,Colorado,1983,499.81
249,Colorado_1984,Colorado,1984,500.96
250,Colorado_1985,Colorado,1985,502.7
251,Colorado_1986,Colorado,1986,515.04
252,Colorado_1987,Colorado,1987,507.87
253,Colorado_1988,Colorado,1988,497.94
254,Colorado_1989,Colorado,1989,501.24
255,Colorado_1990,Colorado,1990,513.59
256,Colorado_1991,Colorado,1991,532.88
257,Colorado_1992,Colorado,1992,569.38
258,Colorado_1993,Colorado,1993,621.01
259,Colorado_1994,Colorado,1994,696.89
260,Colorado_1995,Colorado,1995,752.01
261,Colorado_1996,Colorado,1996,795.89
262,Colorado_1997,Colorado,1997,837.5
263,Colorado_1998,Colorado,1998,887.32
264,Colorado_1999,Colorado,1999,964.94
265,Colorado_2000,Colorado,2000,1077.45
266,Colorado_2001,Colorado,2001,1178.05
267,Colorado_2002,Colorado,2002,1236.66
268,Colorado_2003,Colorado,2003,1268.61
269,Colorado_2004,Colorado,2004,1313.07
270,Colorado_2005,Colorado,2005,1377.26
271,Colorado_2006,Colorado,2006,1419.19
272,Colorado_2007,Colorado,2007,1436.78
273,Colorado_2008,Colorado,2008,1423.9
274,Colorado_2009,Colorado,2009,1401.71
275,Colorado_2010,Colorado,2010,1356.0
276,Colorado_2011,Colorado,2011,1313.75
277,Colorado_2012,Colorado,2012,1332.71
278,Colorado_2013,Colorado,2013,1411.14
279,Colorado_2014,Colorado,2014,1524.82
280,Colorado_2015,Colorado,2015,1687.35
281,Colorado_2016,Colorado,2016,1862.2
282,Colorado_2017,Colorado,2017,2030.83
283,Colorado_2018,Colorado,2018,2200.63
284,Colorado_2019,Colorado,2019,2308.85
285,Colorado_2020,Colorado,2020,2420.5
286,Colorado_2021,Colorado,2021,2790.01
287,Colorado_2022,Colorado,2022,1613.4
288,Connecticut_1975,Connecticut,1975,248.76
289,Connecticut_1976,Connecticut,1976,263.98
290,Connecticut_1977,Connecticut,1977,276.31
291,Connecticut_1978,Connecticut,1978,328.5
292,Connecticut_1979,Connecticut,1979,395.06
293,Connecticut_1980,Connecticut,1980,410.21
294,Connecticut_1981,Connecticut,1981,439.87
295,Connecticut_1982,Connecticut,1982,448.03
296,Connecticut_1983,Connecticut,1983,488.45
297,Connecticut_1984,Connecticut,1984,547.68
298,Connecticut_1985,Connecticut,1985,632.62
299,Connecticut_1986,Connecticut,1986,771.78
300,Connecticut_1987,Connecticut,1987,969.79
301,Connecticut_1988,Connecticut,1988,1062.88
302,Connecticut_1989,Connecticut,1989,1046.72
303,Connecticut_1990,Connecticut,1990,994.22
304,Connecticut_1991,Connecticut,1991,946.18
305,Connecticut_1992,Connecticut,1992,935.76
306,Connecticut_1993,Connecticut,1993,920.12
307,Connecticut_1994,Connecticut,1994,890.62
308,Connecticut_1995,Connecticut,1995,885.71
309,Connecticut_1996,Connecticut,1996,897.88
310,Connecticut_1997,Connecticut,1997,908.4
311,Connecticut_1998,Connecticut,1998,953.87
312,Connecticut_1999,Connecticut,1999,1005.01
313,Connecticut_2000,Connecticut,2000,1082.55
314,Connecticut_2001,Connecticut,2001,1177.93
315,Connecticut_2002,Connecticut,2002,1290.79
316,Connecticut_2003,Connecticut,2003,1400.68
317,Connecticut_2004,Connecticut,2004,1569.67
318,Connecticut_2005,Connecticut,2005,1761.18
319,Connecticut_2006,Connecticut,2006,1860.92
320,Connecticut_2007,Connecticut,2007,1865.32
321,Connecticut_2008,Connecticut,2008,1785.71
322,Connecticut_2009,Connecticut,2009,1684.39
323,Connecticut_2010,Connecticut,2010,1621.84
324,Connecticut_2011,Connecticut,2011,1570.01
325,Connecticut_2012,Connecticut,2012,1539.4
326,Connecticut_2013,Connecticut,2013,1524.9
327,Connecticut_2014,Connecticut,2014,1521.88
328,Connecticut_2015,Connecticut,2015,1546.96
329,Connecticut_2016,Connecticut,2016,1555.64
330,Connecticut_2017,Connecticut,2017,1564.34
331,Connecticut_2018,Connecticut,2018,1581.82
332,Connecticut_2019,Connecticut,2019,1625.21
333,Connecticut_2020,Connecticut,2020,1697.33
334,Connecticut_2021,Connecticut,2021,1932.63
335,Connecticut_2022,Connecticut,2022,1078.92
336,District of Columbia_1975,District of Columbia,1975,196.04
337,District of Columbia_1976,District of Columbia,1976,222.94
338,District of Columbia_1977,District of Columbia,1977,262.61
339,District of Columbia_1978,District of Columbia,1978,309.33
340,District of Columbia_1979,District of Columbia,1979,369.65
341,District of Columbia_1980,District of Columbia,1980,397.0
342,District of Columbia_1981,District of Columbia,1981,397.51
343,District of Columbia_1982,District of Columbia,1982,364.87
344,District of Columbia_1983,District of Columbia,1983,396.7
345,District of Columbia_1984,District of Columbia,1984,422.31
346,District of Columbia_1985,District of Columbia,1985,447.23
347,District of Columbia_1986,District of Columbia,1986,487.19
348,District of Columbia_1987,District of Columbia,1987,558.69
349,District of Columbia_1988,District of Columbia,1988,655.7
350,District of Columbia_1989,District of Columbia,1989,735.94
351,District of Columbia_1990,District of Columbia,1990,765.16
352,District of Columbia_1991,District of Columbia,1991,769.53
353,District of Columbia_1992,District of Columbia,1992,786.76
354,District of Columbia_1993,District of Columbia,1993,781.02
355,District of Columbia_1994,District of Columbia,1994,760.48
356,District of Columbia_1995,District of Columbia,1995,752.98
357,District of Columbia_1996,District of Columbia,1996,767.16
358,District of Columbia_1997,District of Columbia,1997,765.19
359,District of Columbia_1998,District of Columbia,1998,806.52
360,District of Columbia_1999,District of Columbia,1999,868.71
361,District of Columbia_2000,District of Columbia,2000,990.4
362,District of Columbia_2001,District of Columbia,2001,1140.94
363,District of Columbia_2002,District of Columbia,2002,1314.86
364,District of Columbia_2003,District of Columbia,2003,1480.54
365,District of Columbia_2004,District of Columbia,2004,1775.86
366,District of Columbia_2005,District of Columbia,2005,2197.88
367,District of Columbia_2006,District of Columbia,2006,2458.06
368,District of Columbia_2007,District of Columbia,2007,2525.65
369,District of Columbia_2008,District of Columbia,2008,2374.9
370,District of Columbia_2009,District of Columbia,2009,2266.49
371,District of Columbia_2010,District of Columbia,2010,2261.0
372,District of Columbia_2011,District of Columbia,2011,2284.79
373,District of Columbia_2012,District of Columbia,2012,2374.83
374,District of Columbia_2013,District of Columbia,2013,2571.02
375,District of Columbia_2014,District of Columbia,2014,2776.72
376,District of Columbia_2015,District of Columbia,2015,2962.87
377,District of Columbia_2016,District of Columbia,2016,3153.68
378,District of Columbia_2017,District of Columbia,2017,3300.04
379,District of Columbia_2018,District of Columbia,2018,3461.26
380,District of Columbia_2019,District of Columbia,2019,3591.83
381,District of Columbia_2020,District of Columbia,2020,3721.64
382,District of Columbia_2021,District of Columbia,2021,4026.02
383,District of Columbia_2022,District of Columbia,2022,2175.34
384,Delaware_1975,Delaware,1975,354.67
385,Delaware_1976,Delaware,1976,331.73
386,Delaware_1977,Delaware,1977,332.21
387,Delaware_1978,Delaware,1978,344.03
388,Delaware_1979,Delaware,1979,365.0
389,Delaware_1980,Delaware,1980,423.71
390,Delaware_1981,Delaware,1981,437.33
391,Delaware_1982,Delaware,1982,445.01
392,Delaware_1983,Delaware,1983,485.99
393,Delaware_1984,Delaware,1984,519.67
394,Delaware_1985,Delaware,1985,566.81
395,Delaware_1986,Delaware,1986,629.77
396,Delaware_1987,Delaware,1987,716.38
397,Delaware_1988,Delaware,1988,793.41
398,Delaware_1989,Delaware,1989,870.49
399,Delaware_1990,Delaware,1990,899.37
400,Delaware_1991,Delaware,1991,914.18
401,Delaware_1992,Delaware,1992,924.0
402,Delaware_1993,Delaware,1993,928.22
403,Delaware_1994,Delaware,1994,913.02
404,Delaware_1995,Delaware,1995,915.41
405,Delaware_1996,Delaware,1996,931.36
406,Delaware_1997,Delaware,1997,943.3
407,Delaware_1998,Delaware,1998,974.47
408,Delaware_1999,Delaware,1999,1012.16
409,Delaware_2000,Delaware,2000,1070.0
410,Delaware_2001,Delaware,2001,1148.33
411,Delaware_2002,Delaware,2002,1240.41
412,Delaware_2003,Delaware,2003,1346.52
413,Delaware_2004,Delaware,2004,1531.83
414,Delaware_2005,Delaware,2005,1766.78
415,Delaware_2006,Delaware,2006,1935.1
416,Delaware_2007,Delaware,2007,1983.03
417,Delaware_2008,Delaware,2008,1917.44
418,Delaware_2009,Delaware,2009,1813.86
419,Delaware_2010,Delaware,2010,1736.9
420,Delaware_2011,Delaware,2011,1640.32
421,Delaware_2012,Delaware,2012,1606.16
422,Delaware_2013,Delaware,2013,1619.54
423,Delaware_2014,Delaware,2014,1647.45
424,Delaware_2015,Delaware,2015,1688.96
425,Delaware_2016,Delaware,2016,1727.15
426,Delaware_2017,Delaware,2017,1759.36
427,Delaware_2018,Delaware,2018,1817.67
428,Delaware_2019,Delaware,2019,1884.15
429,Delaware_2020,Delaware,2020,1974.95
430,Delaware_2021,Delaware,2021,2221.87
431,Delaware_2022,Delaware,2022,1248.27
432,Florida_1975,Florida,1975,284.44
433,Florida_1976,Florida,1976,283.26
434,Florida_1977,Florida,1977,297.54
435,Florida_1978,Florida,1978,329.48
436,Florida_1979,Florida,1979,374.01
437,Florida_1980,Florida,1980,414.32
438,Florida_1981,Florida,1981,435.11
439,Florida_1982,Florida,1982,444.81
440,Florida_1983,Florida,1983,493.87
441,Florida_1984,Florida,1984,507.0
442,Florida_1985,Florida,1985,514.03
443,Florida_1986,Florida,1986,537.33
444,Florida_1987,Florida,1987,553.76
445,Florida_1988,Florida,1988,577.46
446,Florida_1989,Florida,1989,599.85
447,Florida_1990,Florida,1990,611.82
448,Florida_1991,Florida,1991,621.93
449,Florida_1992,Florida,1992,638.55
450,Florida_1993,Florida,1993,653.02
451,Florida_1994,Florida,1994,658.48
452,Florida_1995,Florida,1995,674.47
453,Florida_1996,Florida,1996,693.26
454,Florida_1997,Florida,1997,711.53
455,Florida_1998,Florida,1998,746.27
456,Florida_1999,Florida,1999,774.86
457,Florida_2000,Florida,2000,827.29
458,Florida_2001,Florida,2001,909.62
459,Florida_2002,Florida,2002,1002.55
460,Florida_2003,Florida,2003,1108.64
461,Florida_2004,Florida,2004,1299.65
462,Florida_2005,Florida,2005,1633.97
463,Florida_2006,Florida,2006,1892.81
464,Florida_2007,Florida,2007,1843.74
465,Florida_2008,Florida,2008,1528.25
466,Florida_2009,Florida,2009,1302.13
467,Florida_2010,Florida,2010,1175.61
468,Florida_2011,Florida,2011,1085.9
469,Florida_2012,Florida,2012,1079.36
470,Florida_2013,Florida,2013,1166.71
471,Florida_2014,Florida,2014,1275.37
472,Florida_2015,Florida,2015,1393.16
473,Florida_2016,Florida,2016,1520.92
474,Florida_2017,Florida,2017,1650.99
475,Florida_2018,Florida,2018,1776.91
476,Florida_2019,Florida,2019,1877.65
477,Florida_2020,Florida,2020,1994.84
478,Florida_2021,Florida,2021,2347.18
479,Florida_2022,Florida,2022,1411.78
480,Georgia_1975,Georgia,1975,293.82
481,Georgia_1976,Georgia,1976,301.82
482,Georgia_1977,Georgia,1977,310.42
483,Georgia_1978,Georgia,1978,337.58
484,Georgia_1979,Georgia,1979,366.93
485,Georgia_1980,Georgia,1980,405.44
486,Georgia_1981,Georgia,1981,436.67
487,Georgia_1982,Georgia,1982,459.96
488,Georgia_1983,Georgia,1983,478.12
489,Georgia_1984,Georgia,1984,504.61
490,Georgia_1985,Georgia,1985,533.56
491,Georgia_1986,Georgia,1986,571.83
492,Georgia_1987,Georgia,1987,603.02
493,Georgia_1988,Georgia,1988,624.93
494,Georgia_1989,Georgia,1989,638.02
495,Georgia_1990,Georgia,1990,640.48
496,Georgia_1991,Georgia,1991,647.35
497,Georgia_1992,Georgia,1992,664.19
498,Georgia_1993,Georgia,1993,682.58
499,Georgia_1994,Georgia,1994,698.0
500,Georgia_1995,Georgia,1995,723.85
501,Georgia_1996,Georgia,1996,756.74
502,Georgia_1997,Georgia,1997,790.19
503,Georgia_1998,Georgia,1998,838.15
504,Georgia_1999,Georgia,1999,888.74
505,Georgia_2000,Georgia,2000,942.43
506,Georgia_2001,Georgia,2001,1011.34
507,Georgia_2002,Georgia,2002,1057.08
508,Georgia_2003,Georgia,2003,1097.52
509,Georgia_2004,Georgia,2004,1146.66
510,Georgia_2005,Georgia,2005,1211.03
511,Georgia_2006,Georgia,2006,1266.53
512,Georgia_2007,Georgia,2007,1302.98
513,Georgia_2008,Georgia,2008,1273.76
514,Georgia_2009,Georgia,2009,1215.69
515,Georgia_2010,Georgia,2010,1128.73
516,Georgia_2011,Georgia,2011,1043.81
517,Georgia_2012,Georgia,2012,1002.88
518,Georgia_2013,Georgia,2013,1043.35
519,Georgia_2014,Georgia,2014,1114.08
520,Georgia_2015,Georgia,2015,1184.47
521,Georgia_2016,Georgia,2016,1257.31
522,Georgia_2017,Georgia,2017,1333.24
523,Georgia_2018,Georgia,2018,1431.44
524,Georgia_2019,Georgia,2019,1516.12
525,Georgia_2020,Georgia,2020,1604.7
526,Georgia_2021,Georgia,2021,1850.61
527,Georgia_2022,Georgia,2022,1088.6
528,Hawaii_1975,Hawaii,1975,233.9
529,Hawaii_1976,Hawaii,1976,222.4
530,Hawaii_1977,Hawaii,1977,239.19
531,Hawaii_1978,Hawaii,1978,273.36
532,Hawaii_1979,Hawaii,1979,338.86
533,Hawaii_1980,Hawaii,1980,410.82
534,Hawaii_1981,Hawaii,1981,336.41
535,Hawaii_1982,Hawaii,1982,402.47
536,Hawaii_1983,Hawaii,1983,427.39
537,Hawaii_1984,Hawaii,1984,441.39
538,Hawaii_1985,Hawaii,1985,462.74
539,Hawaii_1986,Hawaii,1986,484.98
540,Hawaii_1987,Hawaii,1987,528.17
541,Hawaii_1988,Hawaii,1988,618.76
542,Hawaii_1989,Hawaii,1989,762.51
543,Hawaii_1990,Hawaii,1990,944.05
544,Hawaii_1991,Hawaii,1991,1041.8
545,Hawaii_1992,Hawaii,1992,1056.23
546,Hawaii_1993,Hawaii,1993,1062.49
547,Hawaii_1994,Hawaii,1994,1056.1
548,Hawaii_1995,Hawaii,1995,1042.65
549,Hawaii_1996,Hawaii,1996,991.65
550,Hawaii_1997,Hawaii,1997,927.87
551,Hawaii_1998,Hawaii,1998,925.42
552,Hawaii_1999,Hawaii,1999,907.3
553,Hawaii_2000,Hawaii,2000,934.56
554,Hawaii_2001,Hawaii,2001,1011.2
555,Hawaii_2002,Hawaii,2002,1089.1
556,Hawaii_2003,Hawaii,2003,1209.63
557,Hawaii_2004,Hawaii,2004,1485.49
558,Hawaii_2005,Hawaii,2005,1849.66
559,Hawaii_2006,Hawaii,2006,2115.34
560,Hawaii_2007,Hawaii,2007,2158.04
561,Hawaii_2008,Hawaii,2008,2053.88
562,Hawaii_2009,Hawaii,2009,1877.0
563,Hawaii_2010,Hawaii,2010,1804.64
564,Hawaii_2011,Hawaii,2011,1777.98
565,Hawaii_2012,Hawaii,2012,1802.45
566,Hawaii_2013,Hawaii,2013,1899.38
567,Hawaii_2014,Hawaii,2014,2024.83
568,Hawaii_2015,Hawaii,2015,2154.14
569,Hawaii_2016,Hawaii,2016,2288.2
570,Hawaii_2017,Hawaii,2017,2377.39
571,Hawaii_2018,Hawaii,2018,2468.24
572,Hawaii_2019,Hawaii,2019,2544.97
573,Hawaii_2020,Hawaii,2020,2597.44
574,Hawaii_2021,Hawaii,2021,2855.67
575,Hawaii_2022,Hawaii,2022,1651.27
576,Iowa_1975,Iowa,1975,251.51
577,Iowa_1976,Iowa,1976,283.07
578,Iowa_1977,Iowa,1977,317.38
579,Iowa_1978,Iowa,1978,361.35
580,Iowa_1979,Iowa,1979,398.92
581,Iowa_1980,Iowa,1980,399.5
582,Iowa_1981,Iowa,1981,378.4
583,Iowa_1982,Iowa,1982,372.75
584,Iowa_1983,Iowa,1983,393.58
585,Iowa_1984,Iowa,1984,398.83
586,Iowa_1985,Iowa,1985,407.56
587,Iowa_1986,Iowa,1986,414.58
588,Iowa_1987,Iowa,1987,417.83
589,Iowa_1988,Iowa,1988,426.15
590,Iowa_1989,Iowa,1989,447.33
591,Iowa_1990,Iowa,1990,470.3
592,Iowa_1991,Iowa,1991,492.2
593,Iowa_1992,Iowa,1992,513.48
594,Iowa_1993,Iowa,1993,539.69
595,Iowa_1994,Iowa,1994,578.36
596,Iowa_1995,Iowa,1995,609.75
597,Iowa_1996,Iowa,1996,637.97
598,Iowa_1997,Iowa,1997,663.28
599,Iowa_1998,Iowa,1998,695.49
600,Iowa_1999,Iowa,1999,725.65
601,Iowa_2000,Iowa,2000,755.56
602,Iowa_2001,Iowa,2001,794.97
603,Iowa_2002,Iowa,2002,824.04
604,Iowa_2003,Iowa,2003,854.15
605,Iowa_2004,Iowa,2004,893.16
606,Iowa_2005,Iowa,2005,937.16
607,Iowa_2006,Iowa,2006,961.84
608,Iowa_2007,Iowa,2007,982.96
609,Iowa_2008,Iowa,2008,987.66
610,Iowa_2009,Iowa,2009,987.2
611,Iowa_2010,Iowa,2010,980.4
612,Iowa_2011,Iowa,2011,977.77
613,Iowa_2012,Iowa,2012,988.69
614,Iowa_2013,Iowa,2013,1004.41
615,Iowa_2014,Iowa,2014,1024.56
616,Iowa_2015,Iowa,2015,1057.73
617,Iowa_2016,Iowa,2016,1094.3
618,Iowa_2017,Iowa,2017,1135.85
